merchant,category,amount,street,city,state,zip,latitude,longitude,city_population,job,unix_time,merchant_latitude,merchant_longitude,is_fraud,transaction_date,transaction_time
fraud_Greenholt Ltd,health_fitness,3.07,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1325603371,40.848693,-105.405873,0,1/3/2019,15:09:31
fraud_Adams-Barrows,health_fitness,18.72,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1325603422,32.715029,-90.513968,0,1/3/2019,15:10:22
fraud_Berge-Ullrich,home,75.34,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1325603499,44.096968,-67.649806,0,1/3/2019,15:11:39
fraud_Tillman LLC,travel,2.2,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1325603688,35.346129,-105.825105,0,1/3/2019,15:14:48
fraud_Flatley Group,misc_pos,5.55,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1325603705,43.867329,-91.129512,0,1/3/2019,15:15:05
"fraud_Hills, Hegmann and Schaefer",health_fitness,141.52,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1325603780,29.554677,-94.715123,0,1/3/2019,15:16:20
fraud_Nolan-Williamson,kids_pets,10.17,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,1325603784,39.025459,-86.517625,0,1/3/2019,15:16:24
"fraud_Reichert, Rowe and Mraz",shopping_net,684,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1325603849,34.906643,-82.02582,0,1/3/2019,15:17:29
fraud_Cormier LLC,health_fitness,68.31,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1325603923,41.745055,-73.5038,0,1/3/2019,15:18:43
"fraud_Altenwerth, Cartwright and Koss",shopping_net,6.43,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1325603985,40.761231,-73.620692,0,1/3/2019,15:19:45
fraud_Kemmer-Buckridge,misc_pos,29.27,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1325604085,26.572697,-100.261889,0,1/3/2019,15:21:25
fraud_Brown-Greenholt,entertainment,291.64,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1325604139,36.992758,-85.677472,0,1/3/2019,15:22:19
fraud_Zboncak LLC,food_dining,169.52,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1325604146,34.093194,-86.644469,0,1/3/2019,15:22:26
"fraud_Nicolas, Hills and McGlynn",entertainment,43.72,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1325604251,36.956094,-80.34352,0,1/3/2019,15:24:11
fraud_Reilly and Sons,health_fitness,110,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1325604287,45.2622,-103.724635,0,1/3/2019,15:24:47
"fraud_Yost, Schamberger and Windler",kids_pets,106.64,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1325604362,30.133322,-83.966845,0,1/3/2019,15:26:02
"fraud_Cormier, Stracke and Thiel",entertainment,13.1,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,1325604372,43.416749,-122.669684,0,1/3/2019,15:26:12
fraud_Ruecker-Mayert,kids_pets,76.34,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1325604562,40.252803,-92.17596,0,1/3/2019,15:29:22
"fraud_Turcotte, Batz and Buckridge",health_fitness,78.45,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1325604576,46.446523,-90.909226,0,1/3/2019,15:29:36
"fraud_Hettinger, McCullough and Fay",home,43.64,06730 Joshua Isle Suite 555,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,1325604616,42.495634,-73.021652,0,1/3/2019,15:30:16
fraud_Runte-Mohr,food_dining,9.06,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1325604659,37.455028,-81.613546,0,1/3/2019,15:30:59
fraud_Satterfield-Lowe,travel,11.49,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1325604695,27.12186,-83.28866,0,1/3/2019,15:31:35
fraud_Auer LLC,personal_care,87.61,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1325604695,35.91196,-82.270032,0,1/3/2019,15:31:35
fraud_Roberts-Beahan,misc_pos,2.75,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1325604753,33.761647,-86.791912,0,1/3/2019,15:32:33
"fraud_Parker, Nolan and Trantow",entertainment,80.17,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1325604767,44.528529,-104.028624,0,1/3/2019,15:32:47
"fraud_Armstrong, Walter and Gottlieb",food_dining,50.81,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1325604785,46.168009,-90.292362,0,1/3/2019,15:33:05
fraud_Goyette-Gerhold,kids_pets,82.97,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1325604793,41.142234,-74.770608,0,1/3/2019,15:33:13
"fraud_Goyette, Howell and Collier",shopping_pos,7.89,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1325604859,42.193833,-74.928908,0,1/3/2019,15:34:19
"fraud_Roberts, Ryan and Smith",personal_care,73.01,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1325604925,29.948891,-96.842249,0,1/3/2019,15:35:25
"fraud_Romaguera, Wehner and Tromp",kids_pets,34.23,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.953,67858,Water quality scientist,1325605050,43.120266,-82.963029,0,1/3/2019,15:37:30
fraud_Bogisich-Homenick,misc_net,9.83,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1325605121,41.105917,-73.096454,0,1/3/2019,15:38:41
fraud_Hudson-Grady,shopping_pos,14.02,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1325605180,41.238579,-106.24162,0,1/3/2019,15:39:40
fraud_Medhurst PLC,shopping_net,83.38,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1325605182,40.347751,-81.254278,0,1/3/2019,15:39:42
fraud_Simonis-Prohaska,misc_pos,7.46,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1325605210,32.247156,-86.352642,0,1/3/2019,15:40:10
fraud_Block-Hauck,travel,9.7,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1325605245,46.269146,-89.046786,0,1/3/2019,15:40:45
"fraud_Langworth, Boehm and Gulgowski",shopping_net,6.79,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1325605262,38.256262,-121.242734,0,1/3/2019,15:41:02
fraud_Jakubowski Inc,home,122.68,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1325605273,40.106684,-101.170546,0,1/3/2019,15:41:13
"fraud_Hyatt, Russel and Gleichner",health_fitness,2.15,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1325605290,40.123164,-120.299893,0,1/3/2019,15:41:30
fraud_Kulas Group,health_fitness,51.9,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1325605331,44.107649,-92.184176,0,1/3/2019,15:42:11
"fraud_Ruecker, Beer and Collier",shopping_net,4.93,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1325605344,41.639432,-96.607675,0,1/3/2019,15:42:24
"fraud_Bahringer, Schoen and Corkery",shopping_pos,2.77,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1325605379,39.335365,-94.787078,0,1/3/2019,15:42:59
fraud_Hamill-D'Amore,health_fitness,12.95,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1325605389,47.706882,-120.172543,0,1/3/2019,15:43:09
fraud_Conroy-Emard,food_dining,64.56,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1325605430,36.058157,-119.748728,0,1/3/2019,15:43:50
fraud_Haag-Blanda,food_dining,61.86,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1325605441,38.878373,-85.981199,0,1/3/2019,15:44:01
fraud_Schmitt Ltd,misc_net,344.28,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1325605471,31.081066,-97.071245,0,1/3/2019,15:44:31
"fraud_Johnson, Runolfsdottir and Mayer",misc_net,29.58,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1325605496,44.031138,-71.691543,0,1/3/2019,15:44:56
fraud_Stiedemann Ltd,food_dining,7.44,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1325605564,37.073271,-96.973873,0,1/3/2019,15:46:04
"fraud_Dare, Fritsch and Zboncak",health_fitness,9.05,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1325605615,35.229448,-81.097835,0,1/3/2019,15:46:55
fraud_Bednar PLC,kids_pets,142.14,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1325605745,47.274098,-96.57121,0,1/3/2019,15:49:05
fraud_Wilkinson LLC,personal_care,11.39,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1325605851,42.545404,-88.540078,0,1/3/2019,15:50:51
fraud_Pouros-Conroy,shopping_pos,9.98,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1325606021,42.371862,-73.247423,0,1/3/2019,15:53:41
"fraud_Graham, Hegmann and Hammes",food_dining,7.98,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1325606091,33.014622,-97.821709,0,1/3/2019,15:54:51
fraud_Torphy-Goyette,shopping_pos,2.5,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1325606094,30.221383,-95.077058,0,1/3/2019,15:54:54
fraud_Bins-Howell,personal_care,16.82,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1325606148,42.890786,-123.6364,0,1/3/2019,15:55:48
fraud_Schroeder Group,health_fitness,61.58,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1325606212,34.297431,-86.057081,0,1/3/2019,15:56:52
fraud_Veum-Koelpin,travel,5.14,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1325606383,30.126785,-102.564303,0,1/3/2019,15:59:43
"fraud_Welch, Rath and Koepp",entertainment,27.09,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1325606417,42.981205,-71.111384,0,1/3/2019,16:00:17
"fraud_Nienow, Ankunding and Collier",misc_pos,8.74,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1325606451,38.292315,-78.884276,0,1/3/2019,16:00:51
fraud_Goodwin-Nitzsche,grocery_pos,55.06,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1325606467,42.446414,-86.006754,0,1/3/2019,16:01:07
"fraud_Hoppe, Harris and Bednar",entertainment,60.84,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1325606502,34.234258,-96.847542,0,1/3/2019,16:01:42
fraud_Weber and Sons,food_dining,105.77,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1325606551,40.943578,-84.793579,0,1/3/2019,16:02:31
fraud_Hickle Group,shopping_pos,1287.18,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1325606578,34.842576,-97.983577,0,1/3/2019,16:02:58
fraud_Gibson-Deckow,entertainment,88.04,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1325606634,34.954372,-101.512785,0,1/3/2019,16:03:54
fraud_Kling-Ernser,entertainment,7.08,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1325606725,33.230261,-117.798824,0,1/3/2019,16:05:25
fraud_Hoppe-Parisian,kids_pets,32.8,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1325606972,39.612499,-120.386165,0,1/3/2019,16:09:32
fraud_Herzog Ltd,misc_pos,237.68,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1325606984,37.760209,-97.527612,0,1/3/2019,16:09:44
fraud_Leffler-Goldner,personal_care,15.55,9824 Mitchell Run,Powell Butte,OR,97753,44.2415,-121.0113,2016,Local government officer,1325607000,43.453846,-121.323766,0,1/3/2019,16:10:00
"fraud_Schultz, Simonis and Little",grocery_pos,67.92,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1325607015,39.97367,-73.143474,0,1/3/2019,16:10:15
"fraud_Moore, Williamson and Emmerich",home,81.75,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1325607150,42.482178,-88.715461,0,1/3/2019,16:12:30
fraud_Hamill-Daugherty,misc_net,34.19,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1325607168,45.215216,-85.88873,0,1/3/2019,16:12:48
fraud_Schaefer Ltd,kids_pets,49.41,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1325607210,42.149143,-79.858507,0,1/3/2019,16:13:30
fraud_Fisher-Schowalter,shopping_net,1.36,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1325607424,40.408605,-86.279037,0,1/3/2019,16:17:04
"fraud_Wiza, Schaden and Stark",misc_pos,2.43,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1325607424,36.986662,-94.355064,0,1/3/2019,16:17:04
fraud_Kutch-Wilderman,home,83.93,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1325607479,35.914387,-106.406328,0,1/3/2019,16:17:59
fraud_Auer LLC,personal_care,32.62,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1325607556,48.020411,-109.110886,0,1/3/2019,16:19:16
fraud_Schuppe-Schuppe,food_dining,2.98,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1325607753,37.36281,-85.813271,0,1/3/2019,16:22:33
fraud_Bahringer-Streich,food_dining,2.17,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1325607808,35.587313,-96.854438,0,1/3/2019,16:23:28
"fraud_Goyette, Howell and Collier",shopping_pos,4.98,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1325607881,43.750096,-88.193093,0,1/3/2019,16:24:41
"fraud_O'Reilly, Mohr and Purdy",home,75.09,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1325607948,44.72286,-103.702517,0,1/3/2019,16:25:48
fraud_Bartoletti and Sons,personal_care,21.81,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1325607995,43.397237,-78.962514,0,1/3/2019,16:26:35
fraud_Johns Inc,entertainment,88.86,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1325608014,30.550562,-88.753419,0,1/3/2019,16:26:54
fraud_Wilkinson PLC,kids_pets,31.41,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,1325608068,39.081108,-96.382668,0,1/3/2019,16:27:48
fraud_Beer-Jast,kids_pets,65.96,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1325608097,46.535358,-86.126701,0,1/3/2019,16:28:17
fraud_Fadel Inc,health_fitness,3.89,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,1325608148,34.707598,-117.971247,0,1/3/2019,16:29:08
fraud_Daugherty-Thompson,food_dining,50.24,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,1325608152,37.668512,-98.407339,0,1/3/2019,16:29:12
fraud_Abernathy and Sons,food_dining,79.73,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1325608209,35.215314,-90.117793,0,1/3/2019,16:30:09
fraud_Waelchi Inc,kids_pets,97.07,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1325608241,33.148471,-97.54515,0,1/3/2019,16:30:41
fraud_Connelly PLC,food_dining,45.38,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1325608419,34.396544,-92.220964,0,1/3/2019,16:33:39
fraud_Nader-Maggio,personal_care,90.08,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1325608529,38.637047,-75.711219,0,1/3/2019,16:35:29
fraud_Fadel Inc,health_fitness,165.32,08932 Bonnie Stravenue,Bonita Springs,FL,34135,26.3771,-81.7334,51427,Claims inspector/assessor,1325608592,26.438809,-81.155964,0,1/3/2019,16:36:32
fraud_Rau-Grant,kids_pets,7.49,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1325608661,28.220739,-81.625078,0,1/3/2019,16:37:41
fraud_Berge-Hills,kids_pets,48.19,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1325608774,38.565565,-121.207001,0,1/3/2019,16:39:34
fraud_Gaylord-Powlowski,home,30.56,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1325608797,44.786811,-69.630557,0,1/3/2019,16:39:57
"fraud_O'Connell, Botsford and Hand",home,67.98,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1325608837,36.720936,-83.847091,0,1/3/2019,16:40:37
fraud_Schmidt-Larkin,home,111.71,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1325608844,37.891999,-93.887519,0,1/3/2019,16:40:44
fraud_Ratke and Sons,health_fitness,22.82,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1325608846,41.98918,-71.04869,0,1/3/2019,16:40:46
"fraud_Hahn, Bahringer and McLaughlin",personal_care,46.07,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1325608982,32.019886,-96.126775,0,1/3/2019,16:43:02
fraud_Connelly PLC,food_dining,130.72,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1325609029,34.08559,-111.774108,0,1/3/2019,16:43:49
fraud_Bechtelar-Rippin,food_dining,100.4,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1325609251,29.340699,-91.769852,0,1/3/2019,16:47:31
fraud_Morissette LLC,entertainment,35.53,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1325609350,38.800434,-89.384241,0,1/3/2019,16:49:10
fraud_Fadel-Hilpert,health_fitness,12.86,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1325609415,30.784009,-87.738972,0,1/3/2019,16:50:15
"fraud_Mosciski, Ziemann and Farrell",shopping_net,12.16,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1325609448,40.517501,-85.996548,0,1/3/2019,16:50:48
fraud_Rolfson-Kunde,personal_care,21.22,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1325609558,41.629301,-82.371028,0,1/3/2019,16:52:38
"fraud_Runte, Green and Emard",health_fitness,5.74,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1325609571,35.334467,-93.088792,0,1/3/2019,16:52:51
fraud_Schoen Ltd,kids_pets,4.87,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1325609601,47.318293,-101.495122,0,1/3/2019,16:53:21
"fraud_Runte, Green and Emard",health_fitness,69.06,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,1325609616,41.879592,-72.530896,0,1/3/2019,16:53:36
fraud_Kris-Padberg,shopping_pos,55.36,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1325609624,38.154886,-80.761478,0,1/3/2019,16:53:44
"fraud_Kling, Howe and Schneider",home,9.32,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1325609636,44.581196,-90.127162,0,1/3/2019,16:53:56
"fraud_Hoppe, Harris and Bednar",entertainment,106.4,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1325609658,33.708506,-95.296496,0,1/3/2019,16:54:18
fraud_Ullrich Ltd,kids_pets,28.38,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1325609693,38.634784,-75.922077,0,1/3/2019,16:54:53
"fraud_Reichert, Rowe and Mraz",shopping_net,3.05,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1325609761,28.746165,-81.822329,0,1/3/2019,16:56:01
fraud_Metz-Boehm,shopping_pos,166.63,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1325609906,42.926908,-102.271387,0,1/3/2019,16:58:26
"fraud_Feil, Hilpert and Koss",food_dining,70.25,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1325609995,28.062774,-80.619776,0,1/3/2019,16:59:55
fraud_Hills-Boyer,personal_care,60.65,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,1325610016,39.896604,-74.744183,0,1/3/2019,17:00:16
